,ITEM_SK,TotalRevenue,TransactionCount,CustomerCount,AvgPrice,Category,Department,ItemDesc,pkm$cluster
1920,15059658,1373.68,346,177,3.602716763,Yogurt,Dairy,Liberte Ex,5
1921,11605759,1373.66,554,269,2.327305606,Salad Items,Produce,Comp Chive,5
1922,11666744,1372.78991,236,123,5.701148755,Processed,Meat,MapleLea B,3
1923,11639682,1372.47994,159,99,8.623290823,Organic &Na,Grocery,SpectNat C,4
1924,11672576,1372.39995,381,158,3.18418194,Yogurt,Dairy,Danone Cre,5
1925,11639817,1372.26,595,178,2.076179272,Water,Grocery,Glaceau Wa,5
1926,14345240,1372.03984,343,129,3.595389213,Pork,Meat,DuBreton P,5
1927,15203631,1370.75988,232,121,5.537973901,Deli Cheese,Deli,Galbani Mo,3
1928,11834436,1369.99863,137,67,9.99999,NPF,Grocery,Fibre1 Bar,4
1929,14383199,1369.98,666,387,2.075727273,Potatoes,Produce,Baking Pot,5
1930,11615149,1369.93998,470,315,2.460230977,Household O,Grocery,Alcan Alum,5
1931,12721687,1369.51911,169,63,8.014906065,Deli Cheese,Deli,Comp Swiss,4
1932,11648763,1368.66997,526,245,1.911421624,Salted Snac,Grocery,Quaker Ric,5
1933,12192932,1367.08998,473,205,2.486706089,Bread Produ,Commercial B,GldnBkry P,5
1934,11696917,1366.86992,432,213,2.379856549,Organic &Na,Grocery,BlueDiam A,5
1935,13902669,1365.97992,212,154,6.314190286,Paper,Grocery,Scotties P,3
1936,11661651,1365.89998,488,235,1.252094451,Canned and ,Grocery,Comp SkpJc,5
1937,14899675,1365.74999,498,169,2.165120478,Water,Grocery,Perrier Sp,5
1938,12600903,1365.72,228,99,5.99,Magazines A,Books & Maga,Hello Maga,3
1939,11734739,1365.51992,509,219,2.671388197,Bulk Food,Bulk,Almonds Bu,5
1940,11698016,1364.61998,508,229,2.509671257,Salads,Home Meal Re,Bacon Broc,5
1941,12705275,1363.12997,236,122,5.6066525,Cereal,Grocery,GenMills C,3
1942,12788318,1361.36999,333,195,4.02664652,Deli Cheese,Deli,Sensatns G,3
1943,11856850,1359.99908,181,5,4.909719757,Lottery Sal,Lottery,Scratch EP,3
1944,12804246,1359.17,466,261,2.812961373,Personal Hy,HABA,Comp Pads ,5
1945,14354573,1358.08998,143,64,9.427202727,Sushi,Seafood,Sushi Seas,4
1946,11843621,1357.32994,291,143,4.339264303,Frozen Ice ,Frozen Groce,Scotsbrn I,3
1947,12932833,1355.99866,151,87,8.101064222,Beef,Meat,S/S Rib St,4
1948,11666582,1355.79996,275,161,4.675675146,Spreads And,Grocery,Kraft Pean,3
1949,11603115,1354.99911,184,6,3.940215978,Lottery Sal,Lottery,Scratch EP,3
1950,14565538,1354.6299,272,111,4.517622382,Frozen Pizz,Frozen Groce,DrOetker C,3
1951,11633318,1354.52996,281,188,4.638101975,Salad Dress,Grocery,Hellmann M,3
1952,11832846,1352.11992,392,158,2.770816261,Fin-Fish Fr,Seafood,Tilapia Fi,5
1953,11707350,1352.02999,1151,476,0.900855565,Chocolate,Grocery,Nestle Aer,5
1954,13777892,1351.52997,242,137,5.377399668,Cereal,Grocery,Kellogg Al,3
1955,12192935,1351.19994,432,164,2.685046264,Bread Produ,Commercial B,GldnBkry P,5
1956,12026972,1350.97991,453,188,2.05034656,Alternative,Grocery,G2 Fruit P,5
1957,14388100,1350.75875,144,77,8.568927316,Chicken,Meat,Sensatns C,4
1958,11670080,1350.57994,393,222,2.822814591,Salted Snac,Grocery,Dare Vinta,5
1959,13804705,1350.31989,149,48,8.639731228,Hot Beverag,Grocery,Nabob R&G ,4
1960,12246230,1349.87999,323,108,3.891960774,Organic And,Dairy,AlmdFrsh B,5
1961,12810584,1349.67999,306,186,4.186873627,Cereal,Grocery,Kellogg Mi,3
1962,11621037,1349.10989,244,126,5.13120199,Processed,Meat,Comp Preco,3
1963,11692150,1349.07993,288,189,4.387812422,Oil,Grocery,Mazola Can,3
1964,15016569,1348.88988,222,134,5.768318063,Dairy Chees,Dairy,Comp Chees,3
1965,11696034,1348.8,767,423,1.349634465,Canned Vege,Grocery,Comp Diced,5
1966,15165041,1348.49994,156,89,8.451922885,Paper,Grocery,Bounty Reg,4
1967,11701271,1348.07,442,206,2.910022779,Buns And Ro,Instore Bake,Hot Cross ,5
1968,11665912,1347,395,218,3.335291139,Cooking Veg,Produce,Sugar Snap,5
1969,12184444,1346.09988,197,86,6.561734388,Pet,Grocery,Arm&Hamm C,3
1970,11744071,1345.52998,410,226,3.223357707,Deli Cheese,Deli,Homestead ,5
1971,11620244,1344.84994,215,119,5.956814509,Cereal,Grocery,GenMills C,3
1972,11669401,1344.34,265,175,5.056037736,Salad Dress,Grocery,Bert Vineg,3
1973,11738315,1342.77,387,161,3.416640827,Cookies,Instore Bake,Oatmeal Co,5
1974,14382972,1342.73925,184,106,6.405730359,Chicken,Meat,Sensatns C,3
1975,11852072,1342.60997,394,230,2.980799041,GM,General Merc,TurboPwr W,5
1976,11617963,1340.91997,343,141,3.187424657,Chocolate,Grocery,KitKat Chu,5
1977,13029719,1340.24,369,213,3.575365854,Cereal,Grocery,Kellogg Ri,5
1978,11669689,1339.99866,137,98,9.950970441,Baking,Grocery,ClubHous V,4
1979,12519834,1339.64,345,214,3.86826087,Household O,Grocery,Comp Bags ,5
1980,11749142,1339.51,489,122,2.659795501,Breads,Instore Bake,Nfld Home ,5
1981,11748837,1338.96994,354,150,2.918719359,Organic &Na,Grocery,HotKid Ric,5
1982,11838317,1337.66,371,190,3.542991914,Chips,Grocery,SunChips H,5
1983,13870759,1337.54897,167,111,7.906921657,Beef,Meat,Cross Rib ,4
1984,14419345,1336.81998,393,234,3.151628486,Pasta,Grocery,Sensatns S,5
1985,11664535,1336.76998,504,247,2.459464277,Alternative,Instore Bake,Comp Pita ,5
1986,11604620,1336.52978,209,94,5.840653409,Salted Snac,Grocery,Comp Cashe,3
1987,14565126,1335.59997,325,165,3.816758948,Frozen Vege,Frozen Groce,Comp Hashb,5
1988,11839667,1335.57998,154,72,8.631307124,Processed,Meat,Comp Sausa,4
1989,14116799,1334.84999,300,173,4.264219966,Pickles-Ant,Deli,SumFresh H,3
1990,12513519,1334.65996,139,65,9.514444312,Cereal,Grocery,Kellogg Al,4
1991,15253086,1332.83999,441,237,2.61545454,Chips,Grocery,OldDutch R,5
1992,11746310,1332.27,311,171,4.125048232,Milk Produc,Dairy,Scotsbrn 3,3
1993,12820589,1331.95988,176,46,7.217575426,Water,Grocery,Perrier Wa,4
1994,11730505,1331.86996,408,213,2.698905206,Salted Snac,Grocery,PeppFarm G,5
1995,11747607,1329.26996,271,139,4.560888833,Frozen Pizz,Frozen Groce,McCain Cre,3
1996,14899946,1329.08,844,293,1.49,Chips,Grocery,Lays Class,5
1997,11748840,1328.39997,392,180,2.855892839,Organic &Na,Grocery,HotKid Ric,5
1998,11672463,1328.34988,403,208,2.452429457,Frozen Meal,Frozen Groce,L Cuis Chc,5
1999,15016607,1327.56,584,317,2.005780446,Frozen Vege,Frozen Groce,McCain Has,5
2000,11695597,1327.2,370,175,3.493243243,Butter And ,Dairy,Becel Marg,5
